lbl_SanpshotDate,,,,,,,,
Report Data as of 10/25/2020,,,,,,,,
,,,,,,,,
CountyName,RegisteredPrecinctID,PrecinctName,RaceTotal3,RaceName,RaceTotal,Textbox13,RaceTotal1,RaceTotal2
County: 23-GREENVILLE,319,Spring Forest,"2,443",Hispanic,107,County Total,"354,088","12,633"
County: 23-GREENVILLE,319,Spring Forest,"2,443",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,319,Spring Forest,"2,443",Multiple,21,County Total,"354,088","2,136"
County: 23-GREENVILLE,319,Spring Forest,"2,443",Other,16,County Total,"354,088","1,677"
County: 23-GREENVILLE,319,Spring Forest,"2,443",Unknown,8,County Total,"354,088",468
County: 23-GREENVILLE,321,Stone Valley,"2,371",Black/AA,437,County Total,"354,088","59,588"
County: 23-GREENVILLE,321,Stone Valley,"2,371",White,"1,704",County Total,"354,088","270,927"
County: 23-GREENVILLE,321,Stone Valley,"2,371",Asian,50,County Total,"354,088","6,217"
County: 23-GREENVILLE,321,Stone Valley,"2,371",Hispanic,144,County Total,"354,088","12,633"
County: 23-GREENVILLE,321,Stone Valley,"2,371",Native American,5,County Total,"354,088",442
County: 23-GREENVILLE,321,Stone Valley,"2,371",Multiple,16,County Total,"354,088","2,136"
County: 23-GREENVILLE,321,Stone Valley,"2,371",Other,14,County Total,"354,088","1,677"
County: 23-GREENVILLE,321,Stone Valley,"2,371",Unknown,1,County Total,"354,088",468
County: 23-GREENVILLE,322,Stonehaven,"2,112",Black/AA,106,County Total,"354,088","59,588"
County: 23-GREENVILLE,322,Stonehaven,"2,112",White,"1,822",County Total,"354,088","270,927"
County: 23-GREENVILLE,322,Stonehaven,"2,112",Asian,72,County Total,"354,088","6,217"
County: 23-GREENVILLE,322,Stonehaven,"2,112",Hispanic,68,County Total,"354,088","12,633"
County: 23-GREENVILLE,322,Stonehaven,"2,112",Native American,3,County Total,"354,088",442
County: 23-GREENVILLE,322,Stonehaven,"2,112",Multiple,19,County Total,"354,088","2,136"
County: 23-GREENVILLE,322,Stonehaven,"2,112",Other,22,County Total,"354,088","1,677"
County: 23-GREENVILLE,322,Stonehaven,"2,112",Unknown,,County Total,"354,088",468
County: 23-GREENVILLE,323,Suber Mill,"3,405",Black/AA,301,County Total,"354,088","59,588"
County: 23-GREENVILLE,323,Suber Mill,"3,405",White,"2,670",County Total,"354,088","270,927"
County: 23-GREENVILLE,323,Suber Mill,"3,405",Asian,111,County Total,"354,088","6,217"
County: 23-GREENVILLE,323,Suber Mill,"3,405",Hispanic,279,County Total,"354,088","12,633"
County: 23-GREENVILLE,323,Suber Mill,"3,405",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,323,Suber Mill,"3,405",Multiple,21,County Total,"354,088","2,136"
County: 23-GREENVILLE,323,Suber Mill,"3,405",Other,17,County Total,"354,088","1,677"
County: 23-GREENVILLE,323,Suber Mill,"3,405",Unknown,4,County Total,"354,088",468
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Black/AA,35,County Total,"354,088","59,588"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",White,"2,216",County Total,"354,088","270,927"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Asian,42,County Total,"354,088","6,217"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Hispanic,19,County Total,"354,088","12,633"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Multiple,14,County Total,"354,088","2,136"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Other,17,County Total,"354,088","1,677"
County: 23-GREENVILLE,324,Sugar Creek,"2,347",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Black/AA,366,County Total,"354,088","59,588"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",White,"1,833",County Total,"354,088","270,927"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Asian,19,County Total,"354,088","6,217"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Hispanic,124,County Total,"354,088","12,633"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Multiple,16,County Total,"354,088","2,136"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Other,7,County Total,"354,088","1,677"
County: 23-GREENVILLE,325,Sulphur Springs,"2,370",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,326,Sycamore,"3,170",Black/AA,326,County Total,"354,088","59,588"
County: 23-GREENVILLE,326,Sycamore,"3,170",White,"2,654",County Total,"354,088","270,927"
County: 23-GREENVILLE,326,Sycamore,"3,170",Asian,53,County Total,"354,088","6,217"
County: 23-GREENVILLE,326,Sycamore,"3,170",Hispanic,107,County Total,"354,088","12,633"
County: 23-GREENVILLE,326,Sycamore,"3,170",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,326,Sycamore,"3,170",Multiple,13,County Total,"354,088","2,136"
County: 23-GREENVILLE,326,Sycamore,"3,170",Other,11,County Total,"354,088","1,677"
County: 23-GREENVILLE,326,Sycamore,"3,170",Unknown,4,County Total,"354,088",468
County: 23-GREENVILLE,327,Tanglewood,"2,412",Black/AA,979,County Total,"354,088","59,588"
County: 23-GREENVILLE,327,Tanglewood,"2,412",White,"1,246",County Total,"354,088","270,927"
County: 23-GREENVILLE,327,Tanglewood,"2,412",Asian,9,County Total,"354,088","6,217"
County: 23-GREENVILLE,327,Tanglewood,"2,412",Hispanic,141,County Total,"354,088","12,633"
County: 23-GREENVILLE,327,Tanglewood,"2,412",Native American,6,County Total,"354,088",442
County: 23-GREENVILLE,327,Tanglewood,"2,412",Multiple,18,County Total,"354,088","2,136"
County: 23-GREENVILLE,327,Tanglewood,"2,412",Other,8,County Total,"354,088","1,677"
County: 23-GREENVILLE,327,Tanglewood,"2,412",Unknown,5,County Total,"354,088",468
County: 23-GREENVILLE,328,Taylors,"2,285",Black/AA,617,County Total,"354,088","59,588"
County: 23-GREENVILLE,328,Taylors,"2,285",White,"1,421",County Total,"354,088","270,927"
County: 23-GREENVILLE,328,Taylors,"2,285",Asian,49,County Total,"354,088","6,217"
County: 23-GREENVILLE,328,Taylors,"2,285",Hispanic,168,County Total,"354,088","12,633"
County: 23-GREENVILLE,328,Taylors,"2,285",Native American,1,County Total,"354,088",442
County: 23-GREENVILLE,328,Taylors,"2,285",Multiple,13,County Total,"354,088","2,136"
County: 23-GREENVILLE,328,Taylors,"2,285",Other,12,County Total,"354,088","1,677"
County: 23-GREENVILLE,328,Taylors,"2,285",Unknown,4,County Total,"354,088",468
County: 23-GREENVILLE,329,Thornblade,"3,485",Black/AA,330,County Total,"354,088","59,588"
County: 23-GREENVILLE,329,Thornblade,"3,485",White,"2,803",County Total,"354,088","270,927"
County: 23-GREENVILLE,329,Thornblade,"3,485",Asian,177,County Total,"354,088","6,217"
County: 23-GREENVILLE,329,Thornblade,"3,485",Hispanic,115,County Total,"354,088","12,633"
County: 23-GREENVILLE,329,Thornblade,"3,485",Native American,3,County Total,"354,088",442
County: 23-GREENVILLE,329,Thornblade,"3,485",Multiple,23,County Total,"354,088","2,136"
County: 23-GREENVILLE,329,Thornblade,"3,485",Other,26,County Total,"354,088","1,677"
County: 23-GREENVILLE,329,Thornblade,"3,485",Unknown,8,County Total,"354,088",468
County: 23-GREENVILLE,330,Tigerville,"2,901",Black/AA,25,County Total,"354,088","59,588"
County: 23-GREENVILLE,330,Tigerville,"2,901",White,"2,817",County Total,"354,088","270,927"
County: 23-GREENVILLE,330,Tigerville,"2,901",Asian,12,County Total,"354,088","6,217"
County: 23-GREENVILLE,330,Tigerville,"2,901",Hispanic,20,County Total,"354,088","12,633"
County: 23-GREENVILLE,330,Tigerville,"2,901",Native American,6,County Total,"354,088",442
County: 23-GREENVILLE,330,Tigerville,"2,901",Multiple,8,County Total,"354,088","2,136"
County: 23-GREENVILLE,330,Tigerville,"2,901",Other,11,County Total,"354,088","1,677"
County: 23-GREENVILLE,330,Tigerville,"2,901",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,331,Timberlake,"2,615",Black/AA,203,County Total,"354,088","59,588"
County: 23-GREENVILLE,331,Timberlake,"2,615",White,"2,233",County Total,"354,088","270,927"
County: 23-GREENVILLE,331,Timberlake,"2,615",Asian,66,County Total,"354,088","6,217"
County: 23-GREENVILLE,331,Timberlake,"2,615",Hispanic,72,County Total,"354,088","12,633"
County: 23-GREENVILLE,331,Timberlake,"2,615",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,331,Timberlake,"2,615",Multiple,18,County Total,"354,088","2,136"
County: 23-GREENVILLE,331,Timberlake,"2,615",Other,15,County Total,"354,088","1,677"
County: 23-GREENVILLE,331,Timberlake,"2,615",Unknown,6,County Total,"354,088",468
County: 23-GREENVILLE,332,Trade,"2,500",Black/AA,573,County Total,"354,088","59,588"
County: 23-GREENVILLE,332,Trade,"2,500",White,"1,742",County Total,"354,088","270,927"
County: 23-GREENVILLE,332,Trade,"2,500",Asian,21,County Total,"354,088","6,217"
County: 23-GREENVILLE,332,Trade,"2,500",Hispanic,137,County Total,"354,088","12,633"
County: 23-GREENVILLE,332,Trade,"2,500",Native American,5,County Total,"354,088",442
County: 23-GREENVILLE,332,Trade,"2,500",Multiple,13,County Total,"354,088","2,136"
County: 23-GREENVILLE,332,Trade,"2,500",Other,5,County Total,"354,088","1,677"
County: 23-GREENVILLE,332,Trade,"2,500",Unknown,4,County Total,"354,088",468
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Black/AA,108,County Total,"354,088","59,588"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",White,"2,437",County Total,"354,088","270,927"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Asian,11,County Total,"354,088","6,217"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Hispanic,27,County Total,"354,088","12,633"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Native American,4,County Total,"354,088",442
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Multiple,6,County Total,"354,088","2,136"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Other,8,County Total,"354,088","1,677"
County: 23-GREENVILLE,334,Tubbs Mountain,"2,604",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Black/AA,347,County Total,"354,088","59,588"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",White,"1,819",County Total,"354,088","270,927"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Asian,82,County Total,"354,088","6,217"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Hispanic,149,County Total,"354,088","12,633"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Native American,8,County Total,"354,088",442
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Multiple,14,County Total,"354,088","2,136"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Other,9,County Total,"354,088","1,677"
County: 23-GREENVILLE,336,Wade Hampton,"2,431",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Black/AA,609,County Total,"354,088","59,588"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",White,"4,723",County Total,"354,088","270,927"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Asian,156,County Total,"354,088","6,217"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Hispanic,274,County Total,"354,088","12,633"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Native American,9,County Total,"354,088",442
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Multiple,54,County Total,"354,088","2,136"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Other,27,County Total,"354,088","1,677"
County: 23-GREENVILLE,337,Walnut Springs,"5,862",Unknown,10,County Total,"354,088",468
County: 23-GREENVILLE,339,Welcome,"2,141",Black/AA,941,County Total,"354,088","59,588"
County: 23-GREENVILLE,339,Welcome,"2,141",White,"1,031",County Total,"354,088","270,927"
County: 23-GREENVILLE,339,Welcome,"2,141",Asian,7,County Total,"354,088","6,217"
County: 23-GREENVILLE,339,Welcome,"2,141",Hispanic,124,County Total,"354,088","12,633"
County: 23-GREENVILLE,339,Welcome,"2,141",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,339,Welcome,"2,141",Multiple,17,County Total,"354,088","2,136"
County: 23-GREENVILLE,339,Welcome,"2,141",Other,14,County Total,"354,088","1,677"
County: 23-GREENVILLE,339,Welcome,"2,141",Unknown,5,County Total,"354,088",468
County: 23-GREENVILLE,340,Wellington,"1,684",Black/AA,80,County Total,"354,088","59,588"
County: 23-GREENVILLE,340,Wellington,"1,684",White,"1,508",County Total,"354,088","270,927"
County: 23-GREENVILLE,340,Wellington,"1,684",Asian,35,County Total,"354,088","6,217"
County: 23-GREENVILLE,340,Wellington,"1,684",Hispanic,43,County Total,"354,088","12,633"
County: 23-GREENVILLE,340,Wellington,"1,684",Native American,1,County Total,"354,088",442
County: 23-GREENVILLE,340,Wellington,"1,684",Multiple,9,County Total,"354,088","2,136"
County: 23-GREENVILLE,340,Wellington,"1,684",Other,5,County Total,"354,088","1,677"
County: 23-GREENVILLE,340,Wellington,"1,684",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,341,Westcliffe,"1,794",Black/AA,325,County Total,"354,088","59,588"
County: 23-GREENVILLE,341,Westcliffe,"1,794",White,"1,316",County Total,"354,088","270,927"
County: 23-GREENVILLE,341,Westcliffe,"1,794",Asian,20,County Total,"354,088","6,217"
County: 23-GREENVILLE,341,Westcliffe,"1,794",Hispanic,94,County Total,"354,088","12,633"
County: 23-GREENVILLE,341,Westcliffe,"1,794",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,341,Westcliffe,"1,794",Multiple,14,County Total,"354,088","2,136"
County: 23-GREENVILLE,341,Westcliffe,"1,794",Other,21,County Total,"354,088","1,677"
County: 23-GREENVILLE,341,Westcliffe,"1,794",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,342,Westside,"2,153",Black/AA,565,County Total,"354,088","59,588"
County: 23-GREENVILLE,342,Westside,"2,153",White,"1,289",County Total,"354,088","270,927"
County: 23-GREENVILLE,342,Westside,"2,153",Asian,25,County Total,"354,088","6,217"
County: 23-GREENVILLE,342,Westside,"2,153",Hispanic,243,County Total,"354,088","12,633"
County: 23-GREENVILLE,342,Westside,"2,153",Native American,4,County Total,"354,088",442
County: 23-GREENVILLE,342,Westside,"2,153",Multiple,16,County Total,"354,088","2,136"
County: 23-GREENVILLE,342,Westside,"2,153",Other,9,County Total,"354,088","1,677"
County: 23-GREENVILLE,342,Westside,"2,153",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,343,Woodmont,"2,925",Black/AA,"1,164",County Total,"354,088","59,588"
County: 23-GREENVILLE,343,Woodmont,"2,925",White,"1,637",County Total,"354,088","270,927"
County: 23-GREENVILLE,343,Woodmont,"2,925",Asian,20,County Total,"354,088","6,217"
County: 23-GREENVILLE,343,Woodmont,"2,925",Hispanic,47,County Total,"354,088","12,633"
County: 23-GREENVILLE,343,Woodmont,"2,925",Native American,6,County Total,"354,088",442
County: 23-GREENVILLE,343,Woodmont,"2,925",Multiple,29,County Total,"354,088","2,136"
County: 23-GREENVILLE,343,Woodmont,"2,925",Other,12,County Total,"354,088","1,677"
County: 23-GREENVILLE,343,Woodmont,"2,925",Unknown,10,County Total,"354,088",468
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Black/AA,192,County Total,"354,088","59,588"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",White,"2,316",County Total,"354,088","270,927"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Asian,113,County Total,"354,088","6,217"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Hispanic,89,County Total,"354,088","12,633"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Native American,4,County Total,"354,088",442
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Multiple,20,County Total,"354,088","2,136"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Other,18,County Total,"354,088","1,677"
County: 23-GREENVILLE,344,Woodruff Lakes,"2,754",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Black/AA,"1,129",County Total,"354,088","59,588"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",White,458,County Total,"354,088","270,927"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Asian,4,County Total,"354,088","6,217"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Hispanic,109,County Total,"354,088","12,633"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Native American,5,County Total,"354,088",442
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Multiple,19,County Total,"354,088","2,136"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Other,8,County Total,"354,088","1,677"
County: 23-GREENVILLE,345,Mt Pleasant,"1,733",Unknown,1,County Total,"354,088",468
County: 23-GREENVILLE,346,Baker Creek,"1,417",Black/AA,163,County Total,"354,088","59,588"
County: 23-GREENVILLE,346,Baker Creek,"1,417",White,"1,192",County Total,"354,088","270,927"
County: 23-GREENVILLE,346,Baker Creek,"1,417",Asian,4,County Total,"354,088","6,217"
County: 23-GREENVILLE,346,Baker Creek,"1,417",Hispanic,39,County Total,"354,088","12,633"
County: 23-GREENVILLE,346,Baker Creek,"1,417",Native American,4,County Total,"354,088",442
County: 23-GREENVILLE,346,Baker Creek,"1,417",Multiple,7,County Total,"354,088","2,136"
County: 23-GREENVILLE,346,Baker Creek,"1,417",Other,5,County Total,"354,088","1,677"
County: 23-GREENVILLE,346,Baker Creek,"1,417",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Black/AA,118,County Total,"354,088","59,588"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",White,"1,573",County Total,"354,088","270,927"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Asian,38,County Total,"354,088","6,217"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Hispanic,23,County Total,"354,088","12,633"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Multiple,8,County Total,"354,088","2,136"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Other,4,County Total,"354,088","1,677"
County: 23-GREENVILLE,347,Bridge Fork,"1,768",Unknown,2,County Total,"354,088",468
County: 23-GREENVILLE,348,Castle Rock,"2,920",Black/AA,160,County Total,"354,088","59,588"
County: 23-GREENVILLE,348,Castle Rock,"2,920",White,"2,624",County Total,"354,088","270,927"
County: 23-GREENVILLE,348,Castle Rock,"2,920",Asian,21,County Total,"354,088","6,217"
County: 23-GREENVILLE,348,Castle Rock,"2,920",Hispanic,89,County Total,"354,088","12,633"
County: 23-GREENVILLE,348,Castle Rock,"2,920",Native American,2,County Total,"354,088",442
County: 23-GREENVILLE,348,Castle Rock,"2,920",Multiple,8,County Total,"354,088","2,136"
County: 23-GREENVILLE,348,Castle Rock,"2,920",Other,12,County Total,"354,088","1,677"
County: 23-GREENVILLE,348,Castle Rock,"2,920",Unknown,4,County Total,"354,088",468
County: 23-GREENVILLE,349,Fox Chase,"2,071",Black/AA,114,County Total,"354,088","59,588"
County: 23-GREENVILLE,349,Fox Chase,"2,071",White,"1,859",County Total,"354,088","270,927"
County: 23-GREENVILLE,349,Fox Chase,"2,071",Asian,15,County Total,"354,088","6,217"
County: 23-GREENVILLE,349,Fox Chase,"2,071",Hispanic,71,County Total,"354,088","12,633"
County: 23-GREENVILLE,349,Fox Chase,"2,071",Native American,1,County Total,"354,088",442
County: 23-GREENVILLE,349,Fox Chase,"2,071",Multiple,6,County Total,"354,088","2,136"
County: 23-GREENVILLE,349,Fox Chase,"2,071",Other,2,County Total,"354,088","1,677"
County: 23-GREENVILLE,349,Fox Chase,"2,071",Unknown,3,County Total,"354,088",468
County: 23-GREENVILLE,350,Frohawk,"1,686",Black/AA,95,County Total,"354,088","59,588"
County: 23-GREENVILLE,350,Frohawk,"1,686",White,"1,542",County Total,"354,088","270,927"
County: 23-GREENVILLE,350,Frohawk,"1,686",Asian,10,County Total,"354,088","6,217"
